classification,code,current_label_en,current_label_pt,status,risk_review,old_label_en,recovered_en,recovered_pt,diagnosis_count,diagnosis_codes,diagnoses_en,diagnoses_pt,review_en,review_pt,fact_check_notes,source_notes,review_status
NIC,0846,Positioning: Wheelchair,Posicionamento: Cadeira de Rodas,AUTHOR_NEW,STANDARD,,,,1,00089,Impaired wheelchair mobility,Mobilidade reduzida em cadeira de rodas,"NIC 0846 — Positioning: Wheelchair. Local example activities: assess sitting balance, posture, joint range, muscle tone, sensation, skin risk, pain and ability to reposition before adjusting wheelchair positioning; ensure seat depth/width, foot support, arm support, pelvic alignment and prescribed pressure-redistributing cushion fit the person and do not create pressure or obstruct function; teach and assist weight shifts or repositioning at an individualized frequency and inspect vulnerable skin; secure needed devices without restricting breathing or circulation and keep controls/brakes accessible; request seating/therapy reassessment for persistent asymmetry, pain, sliding, pressure damage or loss of function.","NIC 0846 — Posicionamento: Cadeira de Rodas. Exemplos locais de atividades: avaliar equilíbrio sentado, postura, amplitude articular, tônus, sensibilidade, risco cutâneo, dor e capacidade de reposicionamento antes de ajustar a posição na cadeira de rodas; garantir profundidade/largura do assento, apoio de pés/braços, alinhamento pélvico e almofada redistributiva prescrita adequados à pessoa sem criar pressão ou limitar função; ensinar e auxiliar alívios de peso/reposicionamento em frequência individualizada e inspecionar pele vulnerável; fixar dispositivos necessários sem restringir respiração ou circulação e manter controles/freios acessíveis; solicitar reavaliação de assento/terapia diante de assimetria persistente, dor, deslizamento, dano por pressão ou perda funcional.",Pressure protection and function-focused seating reviewed against NICE guidance; local examples only.,https://www.nice.org.uk/guidance/cg179/chapter/Recommendations | https://www.nice.org.uk/guidance/ng252/chapter/Rehabilitation-to-maintain-improve-or-support-function,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,0970,Transfer,Transferência,AUTHOR_NEW,STANDARD,,,,1,00367,Impaired transferring ability,Capacidade de transferência prejudicada,"NIC 0970 — Transfer. Local example activities: assess bed mobility, sitting/standing balance, weight-bearing ability, cognition, pain, lines/tubes and the assistance normally required before each transfer; explain the plan, prepare the destination surface, lock wheels and clear obstacles, and use prescribed footwear, aids or transfer equipment; encourage the person to perform each safe component while staff use trained handling technique rather than pulling on arms or improvising lifts; pause for dizziness, pain, weakness or loss of balance and reassess; document assistance/equipment required and seek therapy/manual-handling review when transfer ability changes.","NIC 0970 — Transferência. Exemplos locais de atividades: avaliar mobilidade no leito, equilíbrio sentado/em pé, capacidade de sustentar peso, cognição, dor, acessos/tubos e assistência habitualmente necessária antes de cada transferência; explicar o plano, preparar a superfície de destino, travar rodas e remover obstáculos e utilizar calçados, dispositivos ou equipamentos de transferência prescritos; estimular a pessoa a realizar cada componente seguro enquanto a equipe utiliza técnica treinada de movimentação, evitando puxar pelos braços ou improvisar levantamentos; interromper diante de tontura, dor, fraqueza ou perda de equilíbrio e reavaliar; documentar assistência/equipamento necessário e solicitar revisão quando a capacidade mudar.",Function and safe-transfer examples reviewed against NICE rehabilitation guidance.,https://www.nice.org.uk/guidance/ng236/chapter/Recommendations | https://www.nice.org.uk/guidance/ng252/chapter/Rehabilitation-to-maintain-improve-or-support-function,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,1050,Feeding,Alimentação,AUTHOR_NEW,HIGH,,,,2,00271; 00295,Ineffective infant feeding dynamics | Ineffective infant suck-swallow response,Dinâmica ineficaz da alimentação infantil | Resposta de sucção-deglutição ineficaz em bebês,"NIC 1050 — Feeding. Local example activities: assess infant feeding readiness, alertness and hunger/satiety cues; support a stable, developmentally appropriate feeding position and the prescribed feeding method; observe suck–swallow–breathe coordination, work of breathing, colour and tolerance throughout the feed; pace or pause feeding according to the individual plan and stop if coughing, choking, cyanosis, marked fatigue or cardiorespiratory instability occurs; record intake and tolerance and refer/escalate persistent feeding difficulty for specialist assessment.","NIC 1050 — Alimentação. Exemplos locais de atividades: avaliar prontidão para alimentação, estado de alerta e sinais de fome/saciedade do lactente; favorecer posição estável e adequada ao desenvolvimento e utilizar o método de alimentação prescrito; observar coordenação sucção–deglutição–respiração, esforço respiratório, coloração e tolerância durante toda a mamada; controlar o ritmo ou interromper conforme o plano individual e suspender diante de tosse, engasgo, cianose, fadiga importante ou instabilidade cardiorrespiratória; registrar ingestão e tolerância e encaminhar/escalar dificuldade alimentar persistente para avaliação especializada.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding | https://www.who.int/publications/b/63796,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,1100,Nutrition Management,Controle da Nutrição,RECOVERED_FACT_CHECK_REQUIRED,STANDARD,Nutrition Management,NIC 1100 — Nutrition Management. Example activities: Assess intake and nutritional barriers; establish an individualized plan; monitor intake and relevant trends.,NIC 1100 — Controle da nutrição (English: Nutrition Management). Exemplos de atividades: Avaliar ingestão e barreiras nutricionais; estabelecer plano individualizado; monitorar ingestão e tendências relevantes.,7,00269; 00270; 00343; 00359; 00360; 00409; 00419,Ineffective adolescent eating dynamics | Ineffective child eating dynamics | Inadequate nutritional intake | Inadequate protein energy nutritional intake | Risk for inadequate protein energy nutritional intake | Risk for inadequate nutritional intake | Readiness for enhanced nutritional intake,Dinâmicas alimentares ineficazes na adolescência | Dinâmica alimentar infantil ineficaz | ingestão nutricional inadequada | Ingestão nutricional inadequada de proteínas e energia | Risco de ingestão nutricional inadequada de proteínas e energia | Risco de ingestão nutricional inadequada | Prontidão para uma ingestão nutricional aprimorada,"NIC 1100 — Nutrition Management. Local example activities: screen for malnutrition risk and assess recent intake, unintentional weight change, swallowing/feeding barriers, symptoms and food access/preferences; agree on an individualized food and nutrition plan that fits clinical requirements, culture and goals; support oral nutrition, supplements or specialist nutrition support exactly as prescribed and monitor tolerance; trend intake, weight and relevant clinical/laboratory indicators without relying on weight alone; refer to dietetics or the appropriate team when intake is persistently inadequate, weight loss continues or refeeding/swallowing risk is present.","NIC 1100 — Controle da Nutrição. Exemplos locais de atividades: rastrear risco de desnutrição e avaliar ingestão recente, mudança de peso não intencional, barreiras de deglutição/alimentação, sintomas e acesso/preferências alimentares; pactuar plano alimentar e nutricional individualizado compatível com necessidades clínicas, cultura e objetivos; apoiar alimentação oral, suplementos ou suporte nutricional especializado exatamente conforme prescrição e monitorar tolerância; acompanhar ingestão, peso e indicadores clínicos/laboratoriais relevantes sem depender apenas do peso; encaminhar para nutrição/equipe apropriada quando a ingestão permanecer inadequada, houver perda de peso contínua ou risco de realimentação/deglutição.","Recovered text was treated only as a candidate. This replacement was re-checked against the CURRENT code/label and linked diagnoses, then rewritten where needed for specificity, contemporary clinical practice, scope boundaries, observable evaluation, and safety. Locally authored example guidance; not verbatim or official NIC/NOC activity/indicator wording.",https://www.nice.org.uk/guidance/cg32/chapter/Recommendations,EVIDENCE_REVIEWED_RECOVERED_OR_DRIFT_DRAFT
NIC,1160,Nutritional Monitoring,Monitoração Nutricional,AUTHOR_NEW,STANDARD,,,,2,00348; 00478,Delayed child growth | Risk for delayed child growth,Atraso no crescimento infantil | Risco de atraso no crescimento infantil,"NIC 1160 — Nutritional Monitoring. Local example activities: obtain accurate serial weight and length/height, and head circumference when age appropriate, using consistent technique and plot them on the appropriate growth standard; assess dietary intake, appetite, feeding skills, gastrointestinal symptoms, illness burden and food access together with developmental progress rather than weight alone; review the trajectory for faltering growth, excessive gain or crossing of expected growth channels and verify measurement error before acting; monitor tolerance and response to the individualized nutrition/feeding plan; refer delayed or abnormal growth trajectory for paediatric/dietetic assessment and escalate dehydration, significant feeding difficulty or systemic illness.","NIC 1160 — Monitoração Nutricional. Exemplos locais de atividades: obter medidas seriadas e precisas de peso e comprimento/altura, e perímetro cefálico quando apropriado à idade, com técnica consistente e plotá-las no padrão de crescimento adequado; avaliar ingestão alimentar, apetite, habilidades de alimentação, sintomas gastrointestinais, carga de doença e acesso a alimentos juntamente com progresso do desenvolvimento, e não apenas o peso; revisar trajetória para crescimento insuficiente, ganho excessivo ou cruzamento inesperado de canais de crescimento e confirmar erro de medida antes de agir; monitorar tolerância e resposta ao plano individual; encaminhar trajetória atrasada/anormal para pediatria/nutrição e escalar desidratação, dificuldade alimentar importante ou doença sistêmica.",Uses WHO growth standards and nutrition-support principles; local examples only.,https://www.who.int/tools/child-growth-standards | https://www.nice.org.uk/guidance/cg32/chapter/Recommendations,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,1240,Weight Gain Assistance,Assistência no Ganho de Peso,AUTHOR_NEW,STANDARD,,,,2,00485; 00486,Ineffective underweight self-management | Risk for ineffective underweight self-management,Autogestão ineficaz do baixo peso | Risco de autogestão ineficaz do baixo peso,"NIC 1240 — Weight Gain Assistance. Local example activities: assess weight history, recent unintentional loss, intake, appetite, swallowing/GI symptoms, medicines, mental health, food access and the person’s preferred goals; identify whether the priority is restoring weight, lean tissue, nutritional adequacy or function and involve dietetics when undernutrition risk is present; support a nutrient-dense individualized eating plan, oral supplements or other nutrition support only as prescribed and acceptable; monitor intake, weight trajectory, function and tolerance without using rapid gain as the sole goal; watch for refeeding risk or underlying illness and escalate ongoing loss, inability to meet needs or clinical deterioration.","NIC 1240 — Assistência no Ganho de Peso. Exemplos locais de atividades: avaliar histórico de peso, perda recente não intencional, ingestão, apetite, sintomas de deglutição/GI, medicamentos, saúde mental, acesso a alimentos e objetivos preferidos; identificar se a prioridade é recuperar peso, massa magra, adequação nutricional ou função e envolver nutrição quando houver risco de desnutrição; apoiar plano alimentar individualizado e denso em nutrientes, suplementos orais ou outro suporte somente conforme prescrito e aceito; monitorar ingestão, trajetória do peso, função e tolerância sem usar ganho rápido como única meta; observar risco de realimentação ou doença de base e escalar perda persistente, incapacidade de suprir necessidades ou deterioração.",Reviewed against NICE nutrition support guidance; avoids arbitrary weight-gain targets.,https://www.nice.org.uk/guidance/cg32/chapter/Recommendations,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,1260,Weight Management,Controle do Peso,AUTHOR_NEW,STANDARD,,,,1,00447,Readiness for enhanced weight self-management,Preparação para um melhor autogerenciamento do peso,"NIC 1260 — Weight Management. Local example activities: ask permission to discuss weight and clarify whether the person wants maintenance, gain, loss or healthier behaviours; assess weight trajectory, health conditions, medicines, eating pattern, physical activity, sleep, mental health, social context and risk of disordered eating; agree realistic personalized goals focused on sustainable food, activity and self-monitoring behaviours rather than shame or a single ideal weight; coordinate dietetic, physical-activity, psychological or medical support as needed and review treatments that affect weight; track health and functional outcomes as well as weight and revise the plan when goals, circumstances or risks change.","NIC 1260 — Controle do Peso. Exemplos locais de atividades: pedir permissão para discutir peso e esclarecer se a pessoa deseja manutenção, ganho, perda ou comportamentos mais saudáveis; avaliar trajetória do peso, condições de saúde, medicamentos, padrão alimentar, atividade física, sono, saúde mental, contexto social e risco de transtorno alimentar; pactuar metas realistas e personalizadas voltadas a alimentação, atividade e automonitoramento sustentáveis em vez de vergonha ou peso ideal único; coordenar apoio nutricional, de atividade física, psicológico ou médico quando necessário e revisar tratamentos que afetem o peso; acompanhar resultados de saúde e função além do peso e revisar o plano quando objetivos, circunstâncias ou riscos mudarem.",Non-stigmatizing weight-management examples aligned with NICE NG246.,https://www.nice.org.uk/guidance/ng246,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,1280,Weight Reduction Assistance,Assistência na Redução de Peso,AUTHOR_NEW,STANDARD,,,,2,00398; 00487,Ineffective overweight self-management | Risk for ineffective overweight self-management,Autogestão ineficaz do excesso de peso | Risco de autogestão ineficaz do excesso de peso,"NIC 1280 — Weight Reduction Assistance. Local example activities: use a respectful, non-stigmatizing discussion to assess current weight trajectory, health risks, previous attempts, food pattern, activity, sleep, medicines, mental health and possible disordered eating; agree an individualized, sustainable energy-deficit approach when weight loss is clinically appropriate, avoiding extreme or nutritionally incomplete diets outside specialist programmes; build gradual activity and behaviour-change goals and identify barriers/supports; monitor weight alongside functional/metabolic outcomes and wellbeing and review medicines where relevant; refer for multidisciplinary weight-management support when complexity, severe obesity, eating-disorder risk or weight-related complications require it.","NIC 1280 — Assistência na Redução de Peso. Exemplos locais de atividades: usar abordagem respeitosa e não estigmatizante para avaliar trajetória atual do peso, riscos à saúde, tentativas prévias, padrão alimentar, atividade, sono, medicamentos, saúde mental e possível transtorno alimentar; pactuar abordagem individualizada e sustentável de déficit energético quando perda de peso for clinicamente apropriada, evitando dietas extremas ou nutricionalmente incompletas fora de programas especializados; construir metas graduais de atividade e mudança comportamental e identificar barreiras/apoios; monitorar peso juntamente com resultados funcionais/metabólicos e bem-estar e revisar medicamentos quando pertinente; encaminhar para manejo multiprofissional quando complexidade, obesidade grave, risco de transtorno alimentar ou complicações exigirem.",Reviewed against NICE overweight/obesity management; no crash-diet or universal target language.,https://www.nice.org.uk/guidance/ng246,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,1350,Dry Eye Prevention,Prevenção de Olho Seco,AUTHOR_NEW,STANDARD,,,,2,00219; 00277,Risk for dry eye | Ineffective dry eye self-management,Risco de olho seco | Autogestão ineficaz da síndrome do olho seco,"NIC 1350 — Dry Eye Prevention. Local example activities: identify dry-eye risk from reduced blinking, screen use, airflow, smoke, contact lenses, medicines, ocular-surface disease or inability to close the eyelids fully; encourage regular blink/screen breaks and reduce direct wind, fan or air-conditioning exposure, using humidification when helpful; support prescribed lubricating drops/gel and safe contact-lens care and avoid unprescribed drops that worsen symptoms; protect the cornea in people with impaired eyelid closure according to the eye-care plan; refer persistent pain, photophobia, marked redness, reduced vision or suspected corneal injury promptly.","NIC 1350 — Prevenção de Olho Seco. Exemplos locais de atividades: identificar risco de olho seco por piscar reduzido, uso de telas, corrente de ar, fumaça, lentes de contato, medicamentos, doença da superfície ocular ou incapacidade de fechar totalmente as pálpebras; estimular pausas de tela/piscar e reduzir exposição direta a vento, ventilador ou ar-condicionado, utilizando umidificação quando útil; apoiar uso prescrito de colírios/gel lubrificantes e cuidado seguro com lentes e evitar colírios não prescritos que agravem sintomas; proteger a córnea em pessoas com fechamento palpebral comprometido conforme o plano ocular; encaminhar prontamente dor persistente, fotofobia, vermelhidão intensa, redução visual ou suspeita de lesão corneana.",Reviewed against NEI dry-eye guidance; local examples only.,https://www.nei.nih.gov/eye-health-information/eye-conditions-and-diseases/dry-eye,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,1400,Pain Management,Controle da Dor,RECOVERED_FACT_CHECK_REQUIRED,STANDARD,Pain Management,NIC 1400 — Pain Management. Example activities: Assess pain using a consistent scale; implement prescribed pharmacologic/nonpharmacologic measures; reassess response.,NIC 1400 — Controle da dor (English: Pain Management). Exemplos de atividades: Avaliar dor com escala consistente; implementar medidas farmacológicas/não farmacológicas prescritas; reavaliar resposta.,5,00132; 00133; 00255; 00256; 00418,Acute pain | Chronic pain | Chronic pain syndrome | Labour pain | Ineffective pain self-management,Dor aguda | dor crônica | Síndrome da dor crônica | dor do parto | Autogestão ineficaz da dor,"NIC 1400 — Pain Management. Local example activities: assess pain location, quality, intensity, timing, aggravating/relieving factors and its effect on sleep, mobility and function using a method the person can use consistently; agree on realistic goals for both comfort and function; implement prescribed pharmacological treatment and appropriate non-pharmacological measures and check contraindications/side effects; reassess after interventions rather than recording a pain score without response; escalate new severe pain, rapidly changing pain, neurological/vascular signs or pain with other features suggesting acute deterioration.","NIC 1400 — Controle da Dor. Exemplos locais de atividades: avaliar localização, qualidade, intensidade, tempo, fatores de piora/alívio e impacto da dor no sono, mobilidade e função utilizando método que a pessoa consiga usar de forma consistente; pactuar objetivos realistas para conforto e função; implementar tratamento farmacológico prescrito e medidas não farmacológicas apropriadas, verificando contraindicações/efeitos adversos; reavaliar após intervenções em vez de apenas registrar um escore; escalar dor intensa nova, dor em rápida mudança, sinais neurológicos/vasculares ou dor acompanhada de outras características de deterioração aguda.","Recovered text was treated only as a candidate. This replacement was re-checked against the CURRENT code/label and linked diagnoses, then rewritten where needed for specificity, contemporary clinical practice, scope boundaries, observable evaluation, and safety. Locally authored example guidance; not verbatim or official NIC/NOC activity/indicator wording.",https://www.nice.org.uk/guidance/ng193/chapter/recommendations | https://www.cdc.gov/mmwr/volumes/71/rr/rr7103a1.htm,EVIDENCE_REVIEWED_RECOVERED_OR_DRIFT_DRAFT
